File accession	File format	Output type	Experiment accession	Assay	Biosample organism	Experiment target	Size	Assembly
ENCFF009UWA	bam	alignments	ENCSR143CEO	ChIP-seq	Homo sapiens	ZC3H8-human	3557383876	GRCh38
ENCFF766PNT	bam	alignments	ENCSR143CEO	ChIP-seq	Homo sapiens	ZC3H8-human	3883473726	GRCh38
ENCFF450IPE	bam	alignments	ENCSR616OSG	ChIP-seq	Homo sapiens	KLF11-human	1746260993	GRCh38
ENCFF515VII	bam	alignments	ENCSR616OSG	ChIP-seq	Homo sapiens	KLF11-human	1690927208	GRCh38
ENCFF269VOK	bam	alignments	ENCSR000DYU	ChIP-seq	Homo sapiens	SREBF1-human	810273913	GRCh38
ENCFF177QCA	bam	alignments	ENCSR000DYU	ChIP-seq	Homo sapiens	SREBF1-human	883221825	GRCh38
ENCFF382DBE	bam	alignments	ENCSR948QLZ	ChIP-seq	Homo sapiens	CBX1-human	1223177321	GRCh38
ENCFF888AOR	bam	alignments	ENCSR948QLZ	ChIP-seq	Homo sapiens	CBX1-human	932564663	GRCh38
ENCFF033VMH	bam	alignments	ENCSR988ZSI	ChIP-seq	Homo sapiens	RERE-human	1116396701	GRCh38
ENCFF328AHJ	bam	alignments	ENCSR988ZSI	ChIP-seq	Homo sapiens	RERE-human	1045683657	GRCh38
ENCFF823KOR	bam	alignments	ENCSR382GSF	ChIP-seq	Homo sapiens	INSM2-human	4654674505	GRCh38
ENCFF347HLU	bam	alignments	ENCSR382GSF	ChIP-seq	Homo sapiens	INSM2-human	6331246358	GRCh38
ENCFF238MUN	bam	alignments	ENCSR616WEG	ChIP-seq	Homo sapiens	HBP1-human	668966183	GRCh38
ENCFF684QYE	bam	alignments	ENCSR616WEG	ChIP-seq	Homo sapiens	HBP1-human	688163437	GRCh38
ENCFF050NAU	bam	alignments	ENCSR000DRE	ChIP-seq	Homo sapiens	CTCF-human	300559579	GRCh38
ENCFF383IOB	bam	alignments	ENCSR000DRE	ChIP-seq	Homo sapiens	CTCF-human	364236391	GRCh38
ENCFF655BNX	bam	alignments	ENCSR000DRE	ChIP-seq	Homo sapiens	CTCF-human	574513925	GRCh38
ENCFF060HQQ	bam	alignments	ENCSR578CXC	ChIP-seq	Homo sapiens	ZNF644-human	1025033935	GRCh38
ENCFF304FMS	bam	alignments	ENCSR578CXC	ChIP-seq	Homo sapiens	ZNF644-human	1372373143	GRCh38
ENCFF488UTP	bam	alignments	ENCSR000BNQ	ChIP-seq	Homo sapiens	BCL3-human	294183826	GRCh38
ENCFF227WBP	bam	alignments	ENCSR000BNQ	ChIP-seq	Homo sapiens	BCL3-human	568731531	GRCh38
ENCFF257JTU	bam	alignments	ENCSR253OON	ChIP-seq	Homo sapiens	ATF1-human	950574006	GRCh38
ENCFF214NPN	bam	alignments	ENCSR253OON	ChIP-seq	Homo sapiens	ATF1-human	1222803815	GRCh38
ENCFF393ZAK	bam	alignments	ENCSR000BNN	ChIP-seq	Homo sapiens	THAP1-human	406772395	GRCh38
ENCFF680COV	bam	alignments	ENCSR000BNN	ChIP-seq	Homo sapiens	THAP1-human	415460988	GRCh38
ENCFF444CNM	bam	alignments	ENCSR000BNJ	ChIP-seq	Homo sapiens	HNF4G-human	656567955	GRCh38
ENCFF960YUK	bam	alignments	ENCSR000BNJ	ChIP-seq	Homo sapiens	HNF4G-human	956507218	GRCh38
ENCFF011XRF	bam	alignments	ENCSR588AKU	ChIP-seq	Homo sapiens	RUNX1-human	975007019	GRCh38
ENCFF812KIP	bam	alignments	ENCSR588AKU	ChIP-seq	Homo sapiens	RUNX1-human	1202267595	GRCh38
ENCFF567GMS	bam	alignments	ENCSR000BMH	ChIP-seq	Homo sapiens	YY1-human	314274999	GRCh38
ENCFF067TWQ	bam	alignments	ENCSR000BMH	ChIP-seq	Homo sapiens	YY1-human	732096181	GRCh38
ENCFF242CZF	bam	alignments	ENCSR000DOT	ChIP-seq	Homo sapiens	FOS-human	400521988	GRCh38
ENCFF021BPF	bam	alignments	ENCSR000DOT	ChIP-seq	Homo sapiens	FOS-human	769651616	GRCh38
ENCFF295FAD	bam	alignments	ENCSR412ZDC	ChIP-seq	Homo sapiens	AHR-human	1112963946	GRCh38
ENCFF792WHM	bam	alignments	ENCSR412ZDC	ChIP-seq	Homo sapiens	AHR-human	2011357202	GRCh38
ENCFF083FZS	bam	alignments	ENCSR713IFY	ChIP-seq	Homo sapiens	ZNF146-human	1111733083	GRCh38
ENCFF623MQU	bam	alignments	ENCSR926KTP	ChIP-seq	Homo sapiens	IRF9-human	4144294443	GRCh38
ENCFF634KQT	bam	alignments	ENCSR926KTP	ChIP-seq	Homo sapiens	IRF9-human	4346253526	GRCh38
ENCFF173MEF	bam	alignments	ENCSR000EHJ	ChIP-seq	Homo sapiens	STAT1-human	234952826	GRCh38
ENCFF041UWI	bam	alignments	ENCSR000EHJ	ChIP-seq	Homo sapiens	STAT1-human	299736100	GRCh38
ENCFF724BYL	bam	alignments	ENCSR195QFV	ChIP-seq	Homo sapiens	ZNF3-human	1071765121	GRCh38
ENCFF437EOE	bam	alignments	ENCSR414CQB	ChIP-seq	Homo sapiens	CTCF-human	791394415	GRCh38
ENCFF257CBZ	bam	alignments	ENCSR414CQB	ChIP-seq	Homo sapiens	CTCF-human	869767805	GRCh38
ENCFF469RRB	bam	alignments	ENCSR414CQB	ChIP-seq	Homo sapiens	CTCF-human	678644081	GRCh38
ENCFF686ZIH	bam	alignments	ENCSR385AHH	ChIP-seq	Homo sapiens	ZNF24-human	5782004581	GRCh38
ENCFF786MHJ	bam	alignments	ENCSR385AHH	ChIP-seq	Homo sapiens	ZNF24-human	6972290190	GRCh38
ENCFF586KRI	bam	alignments	ENCSR314BBS	ChIP-seq	Homo sapiens	PTTG1-human	3237648557	GRCh38
ENCFF662KUU	bam	alignments	ENCSR314BBS	ChIP-seq	Homo sapiens	PTTG1-human	4098492067	GRCh38
ENCFF946SJM	bam	alignments	ENCSR000BPX	ChIP-seq	Homo sapiens	FOXA1-human	523936487	GRCh38
ENCFF086NWX	bam	alignments	ENCSR000BPX	ChIP-seq	Homo sapiens	FOXA1-human	653194705	GRCh38
ENCFF319SAQ	bam	alignments	ENCSR375VXU	ChIP-seq	Homo sapiens	CTCF-human	3501238128	GRCh38
ENCFF353XMB	bam	alignments	ENCSR675LRO	ChIP-seq	Homo sapiens	MLLT1-human	4429112291	GRCh38
ENCFF131XTL	bam	alignments	ENCSR675LRO	ChIP-seq	Homo sapiens	MLLT1-human	4671454365	GRCh38
ENCFF789LIM	bam	alignments	ENCSR125NBL	ChIP-seq	Homo sapiens	CTCF-human	1987983126	GRCh38
ENCFF258ZRS	bam	alignments	ENCSR125NBL	ChIP-seq	Homo sapiens	CTCF-human	2628045151	GRCh38
ENCFF777VSR	bam	alignments	ENCSR331ORD	ChIP-seq	Homo sapiens	CREB1-human	1124336501	GRCh38
ENCFF212FUJ	bam	alignments	ENCSR331ORD	ChIP-seq	Homo sapiens	CREB1-human	1382711163	GRCh38
ENCFF503UVW	bam	alignments	ENCSR222SQE	ChIP-seq	Homo sapiens	CTCF-human	7718144496	GRCh38
ENCFF866SWX	bam	alignments	ENCSR090RGB	ChIP-seq	Homo sapiens	JUN-human	721012901	GRCh38
ENCFF788UEX	bam	alignments	ENCSR090RGB	ChIP-seq	Homo sapiens	JUN-human	735692185	GRCh38
ENCFF795OSF	bam	alignments	ENCSR090RGB	ChIP-seq	Homo sapiens	JUN-human	805521380	GRCh38
ENCFF496WKU	bam	alignments	ENCSR791AYW	ChIP-seq	Homo sapiens	CTCF-human	2578766875	GRCh38
ENCFF998ZIK	bam	alignments	ENCSR000BKK	ChIP-seq	Homo sapiens	EP300-human	390861131	GRCh38
ENCFF299IMS	bam	alignments	ENCSR000BKK	ChIP-seq	Homo sapiens	EP300-human	664615914	GRCh38
ENCFF701RBP	bam	alignments	ENCSR000BOT	ChIP-seq	Homo sapiens	REST-human	796098153	GRCh38
ENCFF833ZLA	bam	alignments	ENCSR000BOT	ChIP-seq	Homo sapiens	REST-human	875151189	GRCh38
ENCFF176VRR	bam	alignments	ENCSR231ENE	ChIP-seq	Homo sapiens	ARID3A-human	5887075918	GRCh38
ENCFF413GYE	bam	alignments	ENCSR231ENE	ChIP-seq	Homo sapiens	ARID3A-human	6143656430	GRCh38
ENCFF547XPS	bam	alignments	ENCSR767XSF	ChIP-seq	Homo sapiens	ZNF555-human	3919869211	GRCh38
ENCFF938OSW	bam	alignments	ENCSR767XSF	ChIP-seq	Homo sapiens	ZNF555-human	6129482922	GRCh38
ENCFF448SJG	bam	alignments	ENCSR619GFP	ChIP-seq	Homo sapiens	HINFP-human	3341270470	GRCh38
ENCFF786KLU	bam	alignments	ENCSR619GFP	ChIP-seq	Homo sapiens	HINFP-human	3413407961	GRCh38
ENCFF440NGA	bam	alignments	ENCSR000ALV	ChIP-seq	Homo sapiens	CTCF-human	182415445	GRCh38
ENCFF966DPW	bam	alignments	ENCSR000ALV	ChIP-seq	Homo sapiens	CTCF-human	459306486	GRCh38
ENCFF507TFC	bam	alignments	ENCSR000BSK	ChIP-seq	Homo sapiens	JUND-human	1264468403	GRCh38
ENCFF697VPH	bam	alignments	ENCSR000BSK	ChIP-seq	Homo sapiens	JUND-human	2221003407	GRCh38
ENCFF019RWB	bam	alignments	ENCSR352BJL	ChIP-seq	Homo sapiens	ZNF318-human	2218229655	GRCh38
ENCFF353EFN	bam	alignments	ENCSR352BJL	ChIP-seq	Homo sapiens	ZNF318-human	3007341660	GRCh38
ENCFF687SRD	bam	alignments	ENCSR076KZW	ChIP-seq	Homo sapiens	ZNF280C-human	4166807868	GRCh38
ENCFF890NVN	bam	alignments	ENCSR076KZW	ChIP-seq	Homo sapiens	ZNF280C-human	4588710104	GRCh38
ENCFF132JEX	bam	alignments	ENCSR606TNN	ChIP-seq	Homo sapiens	CTCF-human	3085690143	GRCh38
ENCFF600NPD	bam	alignments	ENCSR094WHO	ChIP-seq	Homo sapiens	FOXA1-human	5283441771	GRCh38
ENCFF778ZCF	bam	alignments	ENCSR094WHO	ChIP-seq	Homo sapiens	FOXA1-human	4454197669	GRCh38
ENCFF856DBD	bam	alignments	ENCSR000DMA	ChIP-seq	Homo sapiens	CTCF-human	205322054	GRCh38
ENCFF003OJN	bam	alignments	ENCSR000DMA	ChIP-seq	Homo sapiens	CTCF-human	447105380	GRCh38
ENCFF258HHO	bam	alignments	ENCSR000DMA	ChIP-seq	Homo sapiens	CTCF-human	223822474	GRCh38
ENCFF487SUP	bam	alignments	ENCSR991ELG	ChIP-seq	Homo sapiens	SP1-human	2732703193	GRCh38
ENCFF758LME	bam	alignments	ENCSR991ELG	ChIP-seq	Homo sapiens	SP1-human	5345463115	GRCh38
ENCFF908PSF	bam	alignments	ENCSR130PDE	ChIP-seq	Homo sapiens	NR4A1-human	4943284835	GRCh38
ENCFF786GEU	bam	alignments	ENCSR130PDE	ChIP-seq	Homo sapiens	NR4A1-human	5239368489	GRCh38
ENCFF909IAW	bam	alignments	ENCSR618QYE	ChIP-seq	Homo sapiens	CTCF-human	3931322199	GRCh38
ENCFF606HTE	bam	alignments	ENCSR028EGI	ChIP-seq	Homo sapiens	ZNF26-human	4920822240	GRCh38
ENCFF663CXE	bam	alignments	ENCSR028EGI	ChIP-seq	Homo sapiens	ZNF26-human	5495864408	GRCh38
ENCFF608DCE	bam	alignments	ENCSR000DOQ	ChIP-seq	Homo sapiens	STAT3-human	352068730	GRCh38
ENCFF073LRR	bam	alignments	ENCSR000DOQ	ChIP-seq	Homo sapiens	STAT3-human	482121869	GRCh38
ENCFF922JWO	bam	alignments	ENCSR854MCV	ChIP-seq	Homo sapiens	IRF1-human	3231598909	GRCh38
ENCFF701KAF	bam	alignments	ENCSR854MCV	ChIP-seq	Homo sapiens	IRF1-human	4190431613	GRCh38
ENCFF334WLO	bam	alignments	ENCSR098XMN	ChIP-seq	Homo sapiens	RXRA-human	1194271411	GRCh38
ENCFF761PTZ	bam	alignments	ENCSR098XMN	ChIP-seq	Homo sapiens	RXRA-human	1273941598	GRCh38
ENCFF563FZR	bam	alignments	ENCSR508DQA	ChIP-seq	Homo sapiens	FOXK2-human	3269628811	GRCh38
ENCFF373AFZ	bam	alignments	ENCSR508DQA	ChIP-seq	Homo sapiens	FOXK2-human	3329641808	GRCh38
ENCFF713GDD	bam	alignments	ENCSR000BRX	ChIP-seq	Homo sapiens	CEBPB-human	662722934	GRCh38
ENCFF310YCW	bam	alignments	ENCSR000BRX	ChIP-seq	Homo sapiens	CEBPB-human	1240193140	GRCh38
ENCFF353ZVY	bam	alignments	ENCSR960MDF	ChIP-seq	Homo sapiens	CTCF-human	3586919387	GRCh38
ENCFF898OAG	bam	alignments	ENCSR424JOE	ChIP-seq	Homo sapiens	NR3C1-human	555665580	GRCh38
ENCFF421XWH	bam	alignments	ENCSR424JOE	ChIP-seq	Homo sapiens	NR3C1-human	663514782	GRCh38
ENCFF850VBX	bam	alignments	ENCSR424JOE	ChIP-seq	Homo sapiens	NR3C1-human	993966354	GRCh38
ENCFF963DAM	bam	alignments	ENCSR000EBZ	ChIP-seq	Homo sapiens	JUND-human	803109185	GRCh38
ENCFF460PKZ	bam	alignments	ENCSR000EBZ	ChIP-seq	Homo sapiens	JUND-human	861761993	GRCh38
ENCFF229KVP	bam	alignments	ENCSR707BNG	ChIP-seq	Homo sapiens	MYNN-human	4035546152	GRCh38
ENCFF027YWU	bam	alignments	ENCSR707BNG	ChIP-seq	Homo sapiens	MYNN-human	4345762542	GRCh38
ENCFF337GMY	bam	alignments	ENCSR494TDU	ChIP-seq	Homo sapiens	NRF1-human	3978117933	GRCh38
ENCFF821HMU	bam	alignments	ENCSR494TDU	ChIP-seq	Homo sapiens	NRF1-human	5031741844	GRCh38
ENCFF622REF	bam	alignments	ENCSR274LVQ	ChIP-seq	Homo sapiens	ZNF776-human	7529338858	GRCh38
ENCFF911WFF	bam	alignments	ENCSR274LVQ	ChIP-seq	Homo sapiens	ZNF776-human	6970961364	GRCh38
ENCFF809CJJ	bam	alignments	ENCSR000BII	ChIP-seq	Homo sapiens	POU2F2-human	630868193	GRCh38
ENCFF843RIG	bam	alignments	ENCSR000BII	ChIP-seq	Homo sapiens	POU2F2-human	1592670350	GRCh38
ENCFF907EKW	bam	alignments	ENCSR692HSE	ChIP-seq	Homo sapiens	YY2-human	5439086585	GRCh38
ENCFF193QGE	bam	alignments	ENCSR692HSE	ChIP-seq	Homo sapiens	YY2-human	6228175980	GRCh38
ENCFF623PRW	bam	alignments	ENCSR000APM	ChIP-seq	Homo sapiens	CTCF-human	351293899	GRCh38
ENCFF977USM	bam	alignments	ENCSR000APM	ChIP-seq	Homo sapiens	CTCF-human	708863299	GRCh38
ENCFF015UIX	bam	alignments	ENCSR820GND	ChIP-seq	Homo sapiens	RNF2-human	3472577277	GRCh38
ENCFF587HZM	bam	alignments	ENCSR820GND	ChIP-seq	Homo sapiens	RNF2-human	3729985722	GRCh38
ENCFF339BJP	bam	alignments	ENCSR000EHK	ChIP-seq	Homo sapiens	STAT1-human	431688113	GRCh38
ENCFF470IST	bam	alignments	ENCSR000EHK	ChIP-seq	Homo sapiens	STAT1-human	230399007	GRCh38
ENCFF575LRB	bam	alignments	ENCSR856JJB	ChIP-seq	Homo sapiens	CTCF-human	4521399020	GRCh38
ENCFF024SWK	bam	alignments	ENCSR856JJB	ChIP-seq	Homo sapiens	CTCF-human	3930416888	GRCh38
ENCFF125UKU	bam	alignments	ENCSR194KWL	ChIP-seq	Homo sapiens	ZNF704-human	4467204297	GRCh38
ENCFF893IIV	bam	alignments	ENCSR194KWL	ChIP-seq	Homo sapiens	ZNF704-human	4582506943	GRCh38
ENCFF951XSM	bam	alignments	ENCSR196HOM	ChIP-seq	Homo sapiens	CTCF-human	4024272863	GRCh38
ENCFF608KCO	bam	alignments	ENCSR196HOM	ChIP-seq	Homo sapiens	CTCF-human	5459961366	GRCh38
ENCFF430FMS	bam	alignments	ENCSR000DRJ	ChIP-seq	Homo sapiens	CTCF-human	250627813	GRCh38
ENCFF587LJV	bam	alignments	ENCSR000DRJ	ChIP-seq	Homo sapiens	CTCF-human	434280554	GRCh38
ENCFF202XBB	bam	alignments	ENCSR066BZZ	ChIP-seq	Homo sapiens	CTCF-human	3828613904	GRCh38
ENCFF589DKU	bam	alignments	ENCSR066BZZ	ChIP-seq	Homo sapiens	CTCF-human	4029008710	GRCh38
ENCFF066FOE	bam	alignments	ENCSR389PWB	ChIP-seq	Homo sapiens	ZBTB5-human	4676140388	GRCh38
ENCFF731WSZ	bam	alignments	ENCSR389PWB	ChIP-seq	Homo sapiens	ZBTB5-human	5288478708	GRCh38
ENCFF933HFV	bam	alignments	ENCSR343ELW	ChIP-seq	Homo sapiens	LEF1-human	4920981163	GRCh38
ENCFF178YFO	bam	alignments	ENCSR343ELW	ChIP-seq	Homo sapiens	LEF1-human	5185367825	GRCh38
ENCFF606OTI	bam	alignments	ENCSR000BIU	ChIP-seq	Homo sapiens	USF1-human	543595801	GRCh38
ENCFF553NXK	bam	alignments	ENCSR000BIU	ChIP-seq	Homo sapiens	USF1-human	540872914	GRCh38
ENCFF646WTU	bam	alignments	ENCSR175FLL	ChIP-seq	Homo sapiens	CTCF-human	2421878080	GRCh38
ENCFF009XYU	bam	alignments	ENCSR141PZA	ChIP-seq	Homo sapiens	SP3-human	4605428207	GRCh38
ENCFF987ZJY	bam	alignments	ENCSR141PZA	ChIP-seq	Homo sapiens	SP3-human	4201987098	GRCh38
ENCFF720GUI	bam	alignments	ENCSR000DVI	ChIP-seq	Homo sapiens	CTCF-human	542036942	GRCh38
ENCFF477ASU	bam	alignments	ENCSR000DVI	ChIP-seq	Homo sapiens	CTCF-human	915799145	GRCh38
ENCFF209RNM	bam	alignments	ENCSR656JZL	ChIP-seq	Homo sapiens	HHEX-human	888988940	GRCh38
ENCFF233III	bam	alignments	ENCSR656JZL	ChIP-seq	Homo sapiens	HHEX-human	1011712675	GRCh38
ENCFF361WFA	bam	alignments	ENCSR363XBR	ChIP-seq	Homo sapiens	ZNF488-human	3820439646	GRCh38
ENCFF086BGG	bam	alignments	ENCSR363XBR	ChIP-seq	Homo sapiens	ZNF488-human	3983656900	GRCh38
ENCFF112DFJ	bam	alignments	ENCSR000EGC	ChIP-seq	Homo sapiens	RCOR1-human	945456611	GRCh38
ENCFF623TAD	bam	alignments	ENCSR000EGC	ChIP-seq	Homo sapiens	RCOR1-human	663638354	GRCh38
ENCFF050VGU	bam	alignments	ENCSR000ECA	ChIP-seq	Homo sapiens	JUN-human	744060459	GRCh38
ENCFF864PHP	bam	alignments	ENCSR000ECA	ChIP-seq	Homo sapiens	JUN-human	682521882	GRCh38
ENCFF202NKF	bam	alignments	ENCSR418MKG	ChIP-seq	Homo sapiens	ZNF692-human	5654840369	GRCh38
ENCFF766CMW	bam	alignments	ENCSR418MKG	ChIP-seq	Homo sapiens	ZNF692-human	5107492040	GRCh38
ENCFF091QWO	bam	alignments	ENCSR047BUZ	ChIP-seq	Homo sapiens	ATF2-human	4282527492	GRCh38
ENCFF694VBR	bam	alignments	ENCSR047BUZ	ChIP-seq	Homo sapiens	ATF2-human	5151478365	GRCh38
ENCFF185WUG	bam	alignments	ENCSR005LPI	ChIP-seq	Homo sapiens	CTCF-human	3753267575	GRCh38
ENCFF465CEB	bam	alignments	ENCSR835XKS	ChIP-seq	Homo sapiens	TRIM22-human	3685289463	GRCh38
ENCFF366RSX	bam	alignments	ENCSR835XKS	ChIP-seq	Homo sapiens	TRIM22-human	2964004465	GRCh38
ENCFF327AJH	bam	alignments	ENCSR385RUW	ChIP-seq	Homo sapiens	NR3C1-human	690565613	GRCh38
ENCFF352QLS	bam	alignments	ENCSR385RUW	ChIP-seq	Homo sapiens	NR3C1-human	579070991	GRCh38
ENCFF914JQO	bam	alignments	ENCSR385RUW	ChIP-seq	Homo sapiens	NR3C1-human	820529296	GRCh38
ENCFF347EJI	bam	alignments	ENCSR000BJJ	ChIP-seq	Homo sapiens	REST-human	508140908	GRCh38
ENCFF523AMT	bam	alignments	ENCSR000BJJ	ChIP-seq	Homo sapiens	REST-human	621339203	GRCh38
ENCFF968WVT	bam	alignments	ENCSR000BJI	ChIP-seq	Homo sapiens	PAX5-human	334571120	GRCh38
ENCFF853EOZ	bam	alignments	ENCSR000BJI	ChIP-seq	Homo sapiens	PAX5-human	177530147	GRCh38
ENCFF430DOC	bam	alignments	ENCSR000EIC	ChIP-seq	Homo sapiens	CTCF-human	555282710	GRCh38
ENCFF973FUN	bam	alignments	ENCSR000EIC	ChIP-seq	Homo sapiens	CTCF-human	683076182	GRCh38
ENCFF223DHM	bam	alignments	ENCSR000EBQ	ChIP-seq	Homo sapiens	BACH1-human	845913815	GRCh38
ENCFF517LYO	bam	alignments	ENCSR000EBQ	ChIP-seq	Homo sapiens	BACH1-human	930366010	GRCh38
ENCFF530VNF	bam	alignments	ENCSR515LRI	ChIP-seq	Homo sapiens	CTCF-human	4943309999	GRCh38
ENCFF838GWC	bam	alignments	ENCSR138YYY	ChIP-seq	Homo sapiens	GABPB1-human	4437749369	GRCh38
ENCFF183DVK	bam	alignments	ENCSR138YYY	ChIP-seq	Homo sapiens	GABPB1-human	4257787373	GRCh38
ENCFF181HLP	bam	alignments	ENCSR516IVY	ChIP-seq	Homo sapiens	NR3C1-human	470868283	GRCh38
ENCFF870WJP	bam	alignments	ENCSR516IVY	ChIP-seq	Homo sapiens	NR3C1-human	537742994	GRCh38
ENCFF695GTB	bam	alignments	ENCSR005NMT	ChIP-seq	Homo sapiens	ID3-human	5878034614	GRCh38
ENCFF115BME	bam	alignments	ENCSR005NMT	ChIP-seq	Homo sapiens	ID3-human	5773969876	GRCh38
ENCFF833PBO	bam	alignments	ENCSR611WZO	ChIP-seq	Homo sapiens	SREBF2-human	6230480258	GRCh38
ENCFF769PJV	bam	alignments	ENCSR611WZO	ChIP-seq	Homo sapiens	SREBF2-human	5952870014	GRCh38
ENCFF314JRE	bam	alignments	ENCSR146BGM	ChIP-seq	Homo sapiens	CTCF-human	4571503923	GRCh38
ENCFF023IKP	bam	alignments	ENCSR469WII	ChIP-seq	Homo sapiens	BMI1-human	4106654466	GRCh38
ENCFF653RTQ	bam	alignments	ENCSR469WII	ChIP-seq	Homo sapiens	BMI1-human	4592822778	GRCh38
ENCFF072JHV	bam	alignments	ENCSR702BYX	ChIP-seq	Homo sapiens	NFIB-human	4394718202	GRCh38
ENCFF948EKK	bam	alignments	ENCSR702BYX	ChIP-seq	Homo sapiens	NFIB-human	5129845068	GRCh38
ENCFF667TEE	bam	alignments	ENCSR419ANE	ChIP-seq	Homo sapiens	CTCF-human	3761350446	GRCh38
ENCFF523VQN	bam	alignments	ENCSR562POI	ChIP-seq	Homo sapiens	THAP11-human	1270246654	GRCh38
ENCFF404YMM	bam	alignments	ENCSR562POI	ChIP-seq	Homo sapiens	THAP11-human	1464823134	GRCh38
ENCFF479OYS	bam	alignments	ENCSR601OGE	ChIP-seq	Homo sapiens	HNF4A-human	775048073	GRCh38
ENCFF864EDI	bam	alignments	ENCSR601OGE	ChIP-seq	Homo sapiens	HNF4A-human	1800291274	GRCh38
ENCFF475YAS	bam	alignments	ENCSR382MOM	ChIP-seq	Homo sapiens	YY1-human	1023738747	GRCh38
ENCFF168KFH	bam	alignments	ENCSR382MOM	ChIP-seq	Homo sapiens	YY1-human	1208466148	GRCh38
ENCFF613EZB	bam	alignments	ENCSR979FQP	ChIP-seq	Homo sapiens	GATAD2B-human	4199731468	GRCh38
ENCFF609PQQ	bam	alignments	ENCSR979FQP	ChIP-seq	Homo sapiens	GATAD2B-human	4582980884	GRCh38
ENCFF599RWY	bam	alignments	ENCSR437GBJ	ChIP-seq	Homo sapiens	NFATC3-human	2968560715	GRCh38
ENCFF034ZKO	bam	alignments	ENCSR437GBJ	ChIP-seq	Homo sapiens	NFATC3-human	5267549051	GRCh38
ENCFF364HTM	bam	alignments	ENCSR998NQG	ChIP-seq	Homo sapiens	CTCF-human	2994402378	GRCh38
ENCFF640HPW	bam	alignments	ENCSR071NFQ	ChIP-seq	Homo sapiens	STAT1-human	865590386	GRCh38
ENCFF923LMN	bam	alignments	ENCSR907MZR	ChIP-seq	Homo sapiens	TRIM24-human	4150617098	GRCh38
ENCFF551IFV	bam	alignments	ENCSR907MZR	ChIP-seq	Homo sapiens	TRIM24-human	4851050996	GRCh38
ENCFF692KWR	bam	alignments	ENCSR000BKW	ChIP-seq	Homo sapiens	FOXA1-human	587701159	GRCh38
ENCFF311UOI	bam	alignments	ENCSR000BKW	ChIP-seq	Homo sapiens	FOXA1-human	634411076	GRCh38
ENCFF345ZQZ	bam	alignments	ENCSR776LDJ	ChIP-seq	Homo sapiens	ZNF645-human	5413971731	GRCh38
ENCFF273KRY	bam	alignments	ENCSR776LDJ	ChIP-seq	Homo sapiens	ZNF645-human	5741886539	GRCh38
ENCFF850FRG	bam	alignments	ENCSR000BNV	ChIP-seq	Homo sapiens	MEF2A-human	552219646	GRCh38
ENCFF401BQM	bam	alignments	ENCSR000BNV	ChIP-seq	Homo sapiens	MEF2A-human	670034925	GRCh38
ENCFF894YZH	bam	alignments	ENCSR892ZTO	ChIP-seq	Homo sapiens	ZNF548-human	5067675520	GRCh38
ENCFF460FTQ	bam	alignments	ENCSR892ZTO	ChIP-seq	Homo sapiens	ZNF548-human	5592501218	GRCh38
ENCFF233KNQ	bam	alignments	ENCSR338MMB	ChIP-seq	Homo sapiens	NR2F2-human	638863160	GRCh38
ENCFF490SKM	bam	alignments	ENCSR338MMB	ChIP-seq	Homo sapiens	NR2F2-human	1311917228	GRCh38
ENCFF507UWE	bam	alignments	ENCSR663ZZZ	ChIP-seq	Homo sapiens	MNT-human	4993270501	GRCh38
ENCFF984BZB	bam	alignments	ENCSR663ZZZ	ChIP-seq	Homo sapiens	MNT-human	5585894044	GRCh38
ENCFF688NWX	bam	alignments	ENCSR853ADA	ChIP-seq	Homo sapiens	NRF1-human	537930120	GRCh38
ENCFF332KBI	bam	alignments	ENCSR853ADA	ChIP-seq	Homo sapiens	NRF1-human	649009623	GRCh38
ENCFF920UGA	bam	alignments	ENCSR000DNM	ChIP-seq	Homo sapiens	NFYB-human	216585698	GRCh38
ENCFF347TBE	bam	alignments	ENCSR000DNM	ChIP-seq	Homo sapiens	NFYB-human	372351724	GRCh38
ENCFF117KAP	bam	alignments	ENCSR031URL	ChIP-seq	Homo sapiens	XRCC5-human	745812924	GRCh38
ENCFF705LQZ	bam	alignments	ENCSR031URL	ChIP-seq	Homo sapiens	XRCC5-human	854240111	GRCh38
ENCFF853LEL	bam	alignments	ENCSR761LRR	ChIP-seq	Homo sapiens	ZNF512B-human	4739487818	GRCh38
ENCFF720RKT	bam	alignments	ENCSR761LRR	ChIP-seq	Homo sapiens	ZNF512B-human	5955214645	GRCh38
ENCFF374OTR	bam	alignments	ENCSR549WAU	ChIP-seq	Homo sapiens	CTCF-human	4679640717	GRCh38
ENCFF604JZN	bam	alignments	ENCSR558HTE	ChIP-seq	Homo sapiens	CTCF-human	2279732950	GRCh38
ENCFF803OPC	bam	alignments	ENCSR000DZL	ChIP-seq	Homo sapiens	ZNF143-human	480760362	GRCh38
ENCFF515QUC	bam	alignments	ENCSR000DZL	ChIP-seq	Homo sapiens	ZNF143-human	612143328	GRCh38
ENCFF300VIN	bam	alignments	ENCSR773JBP	ChIP-seq	Homo sapiens	CTCF-human	3609890045	GRCh38
ENCFF540BCR	bam	alignments	ENCSR686PFM	ChIP-seq	Homo sapiens	NR3C1-human	626808639	GRCh38
ENCFF273WGP	bam	alignments	ENCSR686PFM	ChIP-seq	Homo sapiens	NR3C1-human	657588543	GRCh38
